"ts_code","trade_date","close","open","high","low","pre_close","change","pct_chg","vol","amount"
"000045.SH","20201123","4702.5171","4670.9735","4732.666","4657.994","4659.7219","42.7952","0.9184","117912675","100237374.561"
"000045.SH","20201120","4659.7219","4603.1461","4665.3868","4595.6014","4605.7842","53.9377","1.1711","84322422","77288201.748"
"000045.SH","20201119","4605.7842","4590.3491","4613.4505","4565.1934","4598.8804","6.9038","0.1501","76206407","70871897.763"
"000045.SH","20201118","4598.8804","4592.8728","4616.528","4578.5147","4594.7876","4.0928","0.0891","85920593","75763278.571"
"000045.SH","20201117","4594.7876","4603.0895","4603.661","4569.188","4608.4616","-13.674","-0.2967","87366885","79116643.801"
"000045.SH","20201116","4608.4616","4560.2252","4608.4994","4547.603","4543.6377","64.8239","1.4267","86738137","74964763.66"
"000045.SH","20201113","4543.6377","4540.9915","4551.0325","4503.6529","4550.0178","-6.3801","-0.1402","68224113","62616745.548"
"000045.SH","20201112","4550.0178","4543.0588","4571.1124","4535.0146","4537.9095","12.1083","0.2668","62280287","59095789.495"
"000045.SH","20201111","4537.9095","4575.4725","4587.1045","4535.5909","4587.2456","-49.3361","-1.0755","80583239","73167659.417"
"000045.SH","20201110","4587.2456","4638.3831","4638.8609","4566.6205","4618.2065","-30.9609","-0.6704","81022442","81805572.378"
"000045.SH","20201109","4618.2065","4544.5392","4633.8438","4544.5392","4517.0504","101.1561","2.2394","91755629","90340579.961"
"000045.SH","20201106","4517.0504","4536.2195","4536.2195","4485.573","4527.7959","-10.7455","-0.2373","69104020","69350360.317"
"000045.SH","20201105","4527.7959","4485.2485","4530.1617","4473.5241","4451.4681","76.3278","1.7147","66402918","66786073.051"
"000045.SH","20201104","4451.4681","4453.7332","4459.6195","4414.1146","4449.9887","1.4794","0.0332","55207489","57046910.876"
"000045.SH","20201103","4449.9887","4398.9535","4453.2477","4390.4495","4377.0676","72.9211","1.666","59097931","60186835.439"
"000045.SH","20201102","4377.0676","4383.6927","4396.2583","4355.694","4374.5217","2.5459","0.0582","64424997","65374840.832"
"000045.SH","20201030","4374.5217","4465.0286","4466.3974","4367.417","4454.2394","-79.7177","-1.7897","62477904","64085440.94"
"000045.SH","20201029","4454.2394","4401.3432","4470.3703","4393.1484","4453.9175","0.3219","0.0072","50609270","54260073.842"
"000045.SH","20201028","4453.9175","4442.3894","4459.3159","4406.793","4443.0554","10.8621","0.2445","48734559","52358375.087"
"000045.SH","20201027","4443.0554","4416.2025","4447.0651","4407.7662","4432.5077","10.5477","0.238","38909058","43080515.251"
"000045.SH","20201026","4432.5077","4431.9045","4452.2129","4383.7537","4446.4475","-13.9398","-0.3135","38791290","40234380.978"
"000045.SH","20201023","4446.4475","4507.3034","4533.7506","4437.6294","4509.611","-63.1635","-1.4006","43435475","48012643.593"
"000045.SH","20201022","4509.611","4519.4482","4519.7625","4473.0041","4530.9408","-21.3298","-0.4708","44897621","48115413.23"
"000045.SH","20201021","4530.9408","4575.8484","4575.8484","4512.636","4571.4568","-40.516","-0.8863","45307026","51669866.134"
"000045.SH","20201020","4571.4568","4530.3371","4571.4568","4510.0351","4540.2287","31.2281","0.6878","42994846","45805105.332"
"000045.SH","20201019","4540.2287","4607.7141","4613.3918","4531.7231","4582.5595","-42.3308","-0.9237","53668737","55746485.192"
"000045.SH","20201016","4582.5595","4586.489","4602.2432","4555.8436","4583.5571","-0.9976","-0.0218","51497410","50983426.94"
"000045.SH","20201015","4583.5571","4619.9379","4621.8186","4580.9519","4615.4772","-31.9201","-0.6916","52401618","53360841.153"
"000045.SH","20201014","4615.4772","4637.7615","4641.9698","4606.0365","4647.4835","-32.0063","-0.6887","56519126","61100186.166"
"000045.SH","20201013","4647.4835","4639.9791","4652.7818","4608.0753","4637.2354","10.2481","0.221","54374035","60608186.487"
"000045.SH","20201012","4637.2354","4547.8597","4637.6553","4543.9149","4521.8335","115.4019","2.5521","68419574","72741407.077"
"000045.SH","20201009","4521.8335","4493.582","4534.4724","4487.8191","4424.368","97.4655","2.2029","52139525","56645979.74"
"000045.SH","20200930","4424.368","4453.1825","4464.5587","4398.1723","4441.8557","-17.4877","-0.3937","40660898","42637583.094"
"000045.SH","20200929","4441.8557","4434.651","4475.1817","4421.0789","4413.2969","28.5588","0.6471","39573064","42471826.411"
"000045.SH","20200928","4413.2969","4459.5885","4465.1465","4410.3374","4449.2153","-35.9184","-0.8073","40496292","42842308.835"
"000045.SH","20200925","4449.2153","4482.442","4490.5672","4431.6119","4466.3891","-17.1738","-0.3845","40284265","42597700.569"
"000045.SH","20200924","4466.3891","4535.0402","4535.0402","4464.7502","4563.1851","-96.796","-2.1212","54851902","51132201.184"
"000045.SH","20200923","4563.1851","4556.4187","4575.9785","4540.5688","4541.9791","21.206","0.4669","44381370","46417417.262"
"000045.SH","20200922","4541.9791","4575","4613.6439","4530.3111","4614.3946","-72.4155","-1.5693","54757240","53031716.703"
"000045.SH","20200921","4614.3946","4635.0942","4645.7641","4605.1632","4619.8828","-5.4882","-0.1188","59464152","59097912.199"
"000045.SH","20200918","4619.8828","4541.5977","4624.6418","4541.5977","4544.7265","75.1563","1.6537","68065423","63280422.824"
"000045.SH","20200917","4544.7265","4540.2438","4574.2395","4497.5378","4546.7877","-2.0612","-0.0453","62664766","58333817.894"
"000045.SH","20200916","4546.7877","4558.1863","4569.0302","4527.5269","4565.1538","-18.3661","-0.4023","64516864","55039831.001"
"000045.SH","20200915","4565.1538","4530.5886","4565.9632","4514.2015","4530.7521","34.4017","0.7593","63216316","58575478.445"
"000045.SH","20200914","4530.7521","4535.7943","4546.4176","4501.2034","4510.4014","20.3507","0.4512","67508147","59729943.241"
"000045.SH","20200911","4510.4014","4448.8358","4512.3955","4447.7775","4467.2334","43.168","0.9663","68783680","57424304.654"
"000045.SH","20200910","4467.2334","4581.1329","4587.4544","4454.7421","4537.9543","-70.7209","-1.5584","101487116","72817229.443"
"000045.SH","20200909","4537.9543","4589.4097","4598.9694","4515.3842","4635.6689","-97.7146","-2.1079","118545184","83736407.832"
"000045.SH","20200908","4635.6689","4632.4355","4650.6142","4577.8512","4623.1799","12.489","0.2701","80966559","70190369.748"
"000045.SH","20200907","4623.1799","4706.9907","4743.11","4608.9428","4711.2742","-88.0943","-1.8699","74769037","79492545.793"
"000045.SH","20200904","4711.2742","4678.7352","4718.5928","4668.9476","4751.6005","-40.3263","-0.8487","61648463","66099409.291"
"000045.SH","20200903","4751.6005","4778.1459","4798.9495","4735.7326","4778.7298","-27.1293","-0.5677","75058840","78371455.243"
"000045.SH","20200902","4778.7298","4809.2856","4810.9489","4740.8524","4800.6927","-21.9629","-0.4575","76874334","82284866.176"
"000045.SH","20200901","4800.6927","4767.1913","4800.6927","4755.9262","4765.5824","35.1103","0.7367","74192913","77452959.528"
"000045.SH","20200831","4765.5824","4788.3396","4829.6243","4765.5824","4768.4739","-2.8915","-0.0606","90352587","93433855.501"
"000045.SH","20200828","4768.4739","4697.1431","4772.1461","4680.9389","4701.1265","67.3474","1.4326","79855700","81856708.317"
"000045.SH","20200827","4701.1265","4671.5556","4707.5764","4634.7518","4662.0212","39.1053","0.8388","73643330","75211506.541"
"000045.SH","20200826","4662.0212","4734.515","4750.1084","4643.7347","4738.6503","-76.6291","-1.6171","87750726","89262467.667"
"000045.SH","20200825","4738.6503","4793.8487","4809.626","4725.8985","4790.5406","-51.8903","-1.0832","82805733","85026364.62"
"000045.SH","20200824","4790.5406","4786.8583","4797.7387","4736.0515","4775.6696","14.871","0.3114","79527148","82590788.255"
"000045.SH","20200821","4775.6696","4773.7089","4807.9206","4735.4403","4759.8258","15.8438","0.3329","86044370","87035810.862"
"000045.SH","20200820","4759.8258","4786.6865","4823.9139","4744.005","4827.3594","-67.5336","-1.399","102073855","95244237.653"
"000045.SH","20200819","4827.3594","4896.4209","4896.9756","4825.6118","4901.5929","-74.2335","-1.5145","125510176","123888268.725"
"000045.SH","20200818","4901.5929","4866.0337","4910.8171","4862.1472","4860.5562","41.0367","0.8443","113821126","116256761.287"
"000045.SH","20200817","4860.5562","4781.1244","4862.8435","4760.9967","4764.1074","96.4488","2.0245","121640748","114959026.125"
"000045.SH","20200814","4764.1074","4702.67","4767.5599","4679.7586","4711.8094","52.298","1.1099","99593012","90164847.528"
"000045.SH","20200813","4711.8094","4714.4198","4742.7782","4696.3652","4702.2888","9.5206","0.2025","108008595","95327891.073"
"000045.SH","20200812","4702.2888","4731.9227","4743.4756","4606.2763","4755.5487","-53.2599","-1.12","120459383","118175120.647"
"000045.SH","20200811","4755.5487","4828.6146","4864.7975","4751.2616","4833.2985","-77.7498","-1.6086","126244824","128271160.336"
"000045.SH","20200810","4833.2985","4777.1406","4865.9495","4773.3721","4805.4615","27.837","0.5793","116065702","130595441.67"
"000045.SH","20200807","4805.4615","4830.8904","4835.8201","4731.2787","4847.3145","-41.853","-0.8634","122960516","137434174.771"
"000045.SH","20200806","4847.3145","4838.8715","4861.5659","4773.4876","4832.6595","14.655","0.3032","130225062","144459649.955"
"000045.SH","20200805","4832.6595","4770.1826","4843.606","4743.1353","4774.2408","58.4187","1.2236","113529983","128250178.731"
"000045.SH","20200804","4774.2408","4817.7417","4817.7417","4759.6781","4806.8454","-32.6046","-0.6783","128377279","142110477.715"
"000045.SH","20200803","4806.8454","4725.9015","4806.8454","4722.607","4684.1031","122.7423","2.6204","115620190","129712051.159"
"000045.SH","20200731","4684.1031","4622.6361","4698.1727","4598.6365","4631.9789","52.1242","1.1253","97146165","109261370.819"
"000045.SH","20200730","4631.9789","4648.3013","4665.6896","4618.5334","4634.7557","-2.7768","-0.0599","99991142","109960679.357"
"000045.SH","20200729","4634.7557","4508.2245","4634.7557","4495.5876","4524.8544","109.9013","2.4288","91264371","98410930.974"
"000045.SH","20200728","4524.8544","4520.5021","4546.8275","4493.3568","4492.6686","32.1858","0.7164","86082148","90239084.778"
"000045.SH","20200727","4492.6686","4492.4021","4515.2744","4443.646","4484.8777","7.7909","0.1737","88165706","93482918.449"
"000045.SH","20200724","4484.8777","4679.2888","4692.7724","4477.4793","4700.3053","-215.4276","-4.5833","128659003","135980902.662"
"000045.SH","20200723","4700.3053","4656.2356","4702.2818","4572.4214","4690.0041","10.3012","0.2196","120570945","129649168.114"
"000045.SH","20200722","4690.0041","4649.8442","4746.8141","4640.107","4651.1547","38.8494","0.8353","107763474","117150669.994"
"000045.SH","20200721","4651.1547","4641.4093","4668.2229","4609.2426","4623.5169","27.6378","0.5978","103562406","110098866.039"
"000045.SH","20200720","4623.5169","4511.4387","4623.5169","4477.003","4465.7574","157.7595","3.5326","116493116","113581657.547"
"000045.SH","20200717","4465.7574","4462.9401","4534.1809","4417.6418","4460.2872","5.4702","0.1226","96160780","102308381.742"
"000045.SH","20200716","4460.2872","4680.2675","4715.5903","4450.3609","4684.445","-224.1578","-4.7852","129310765","136163408.437"
"000045.SH","20200715","4684.445","4778.9461","4799.0232","4648.9262","4761.9362","-77.4912","-1.6273","132314602","146468210.609"
"000045.SH","20200714","4761.9362","4816.1281","4826.5073","4674.6415","4821.6575","-59.7213","-1.2386","147606166","159720129.673"
"000045.SH","20200713","4821.6575","4691.1804","4821.6575","4691.1804","4679.6836","141.9739","3.0338","150618379","157878164.836"
"000045.SH","20200710","4679.6836","4687.494","4739.5344","4659.7263","4710.1463","-30.4627","-0.6467","150189248","157041476.089"
"000045.SH","20200709","4710.1463","4608.4526","4719.1234","4601.61","4602.3366","107.8097","2.3425","165398436","164296492.366"
"000045.SH","20200708","4602.3366","4485.1424","4604.8972","4463.91","4490.9254","111.4112","2.4808","152252542","146428414.702"
"000045.SH","20200707","4490.9254","4508.4087","4564.4651","4456.2765","4459.8467","31.0787","0.6969","168992365","165228680.25"
"000045.SH","20200706","4459.8467","4304.4754","4460.0842","4304.4754","4268.045","191.8017","4.4939","166199522","148011523.234"
"000045.SH","20200703","4268.045","4221.5438","4268.045","4209.5686","4209.3618","58.6832","1.3941","116007869","108201443.988"
"000045.SH","20200702","4209.3618","4134.4759","4211.2447","4122.3321","4139.0426","70.3192","1.6989","99459783","99528813.229"
"000045.SH","20200701","4139.0426","4131.8418","4140.5082","4098.0569","4118.4393","20.6033","0.5003","68084584","78817638.761"
"000045.SH","20200630","4118.4393","4071.6115","4127.7963","4071.6115","4055.5948","62.8445","1.5496","55105559","66638471.216"
"000045.SH","20200629","4055.5948","4065.2853","4073.8904","4043.6455","4078.1578","-22.563","-0.5533","55266171","61618559.74"
"000045.SH","20200624","4078.1578","4091.8805","4100.5591","4071.3655","4088.4604","-10.3026","-0.252","53628684","62310592.995"
"000045.SH","20200623","4088.4604","4081.3269","4092.7495","4063.4178","4082.9342","5.5262","0.1353","59816698","65938264.889"
"000045.SH","20200622","4082.9342","4088.2307","4101.4389","4074.8","4085.5538","-2.6196","-0.0641","68828515","74626496.672"
"000045.SH","20200619","4085.5538","4053.9174","4092.1433","4051.6386","4053.987","31.5668","0.7787","67824422","66785065.06"
"000045.SH","20200618","4053.987","4046.8079","4062.3628","4033.2675","4054.0929","-0.1059","-0.0026","77757698","71519009.088"
"000045.SH","20200617","4054.0929","4041.2021","4055.1849","4025.0618","4032.457","21.6359","0.5365","71307172","68062840.875"
"000045.SH","20200616","4032.457","3991.9148","4032.457","3987.3594","3963.1294","69.3276","1.7493","63554018","63249935.925"
"000045.SH","20200615","3963.1294","3976.4496","4011.4479","3963.1294","3974.1906","-11.0612","-0.2783","69113575","70122613.546"
"000045.SH","20200612","3974.1906","3899.1442","3993.7272","3894.9469","3971.6963","2.4943","0.0628","63432867","64560380.144"
"000045.SH","20200611","3971.6963","3998.8966","4021.4206","3957.4742","3996.1304","-24.4341","-0.6114","59958652","63336042.08"
"000045.SH","20200610","3996.1304","3997.3777","3997.8179","3974.2644","3997.1221","-0.9917","-0.0248","52131569","49890509.059"
"000045.SH","20200609","3997.1221","3971.9081","3998.128","3960.8401","3970.5588","26.5633","0.669","53816835","53839000.138"
"000045.SH","20200608","3970.5588","3990.4294","3996.5142","3964.8665","3972.1781","-1.6193","-0.0408","58841553","58966140.587"
"000045.SH","20200605","3972.1781","3961.5982","3972.9708","3945.1292","3954.8467","17.3314","0.4382","50357099","52597758.787"
"000045.SH","20200604","3954.8467","3961.7845","3964.6252","3939.8385","3951.3415","3.5052","0.0887","55270500","53385526.147"
"000045.SH","20200603","3951.3415","3965.6231","3978.65","3947.8492","3956.2094","-4.8679","-0.123","64487242","64230955.01"
"000045.SH","20200602","3956.2094","3978.4882","3978.4882","3942.7228","3964.2452","-8.0358","-0.2027","72720601","68015607.378"
"000045.SH","20200601","3964.2452","3893.9715","3967.4409","3893.9715","3868.6226","95.6226","2.4717","68637026","68806557.917"
"000045.SH","20200529","3868.6226","3828.8983","3875.0543","3821.5848","3837.9373","30.6853","0.7995","53064706","52332738.805"
"000045.SH","20200528","3837.9373","3832.423","3851.9535","3794.5747","3833.0772","4.8601","0.1268","48880308","50482504.383"
"000045.SH","20200527","3833.0772","3849.6619","3849.7064","3823.0776","3847.5142","-14.437","-0.3752","49568547","52277867.331"
"000045.SH","20200526","3847.5142","3802.1236","3848.4775","3801.1112","3792.2613","55.2529","1.457","42782768","44949048.878"
"000045.SH","20200525","3792.2613","3796.6124","3806.8754","3777.8782","3800.0991","-7.8378","-0.2063","44440010","46330587.031"
"000045.SH","20200522","3800.0991","3854.6778","3854.9017","3781.9426","3861.4999","-61.4008","-1.5901","52885955","54487164.121"
"000045.SH","20200521","3861.4999","3909.6135","3911.5393","3854.0697","3901.8239","-40.324","-1.0335","53219421","59847090.748"
"000045.SH","20200520","3901.8239","3933.7234","3933.7234","3889.7983","3939.3639","-37.54","-0.9529","57481805","66354249.605"
"000045.SH","20200519","3939.3639","3925.1167","3939.5865","3912.0603","3902.8032","36.5607","0.9368","52422635","62013331.329"
"000045.SH","20200518","3902.8032","3914.3851","3933.0585","3882.4467","3904.7183","-1.9151","-0.049","62721554","75907633.271"
"000045.SH","20200515","3904.7183","3898.2716","3924.0814","3887.9466","3884.8611","19.8572","0.5111","52447429","64000586.674"
"000045.SH","20200514","3884.8611","3902.2222","3911.096","3883.5019","3918.5","-33.6389","-0.8585","54669355","59461956.197"
"000045.SH","20200513","3918.5","3889.2571","3923.3407","3879.346","3904.2134","14.2866","0.3659","48190781","52516271.839"
"000045.SH","20200512","3904.2134","3905.0758","3908.1956","3862.9507","3904.8356","-0.6222","-0.0159","52724531","58558108.433"
"000045.SH","20200511","3904.8356","3927.4097","3936.6462","3886.1029","3913.8671","-9.0315","-0.2308","59615811","65206986.844"
"000045.SH","20200508","3913.8671","3895.0545","3926.0773","3890.9271","3877.5453","36.3218","0.9367","59960599","66157869.638"
"000045.SH","20200507","3877.5453","3880.5387","3890.4755","3863.6414","3881.0393","-3.494","-0.09","63208729","67970022.001"
"000045.SH","20200506","3881.0393","3799.7754","3882.583","3796.9017","3820.9418","60.0975","1.5728","69334631","77203774.987"
"000045.SH","20200430","3820.9418","3760.5641","3828.5953","3760.5641","3738.4291","82.5127","2.2071","64474216","68014291.278"
"000045.SH","20200429","3738.4291","3718.3886","3761.2185","3717.0111","3735.4229","3.0062","0.0805","51601034","49704889.079"
"000045.SH","20200428","3735.4229","3777.7496","3778.8233","3654.5406","3775.9316","-40.5087","-1.0728","70147609","64662889.788"
"000045.SH","20200427","3775.9316","3788.0552","3808.9","3762.4817","3785.9059","-9.9743","-0.2635","57789927","55028718.498"
"000045.SH","20200424","3785.9059","3827.8301","3830.1212","3775.9616","3834.1706","-48.2647","-1.2588","68494274","62842564.621"
"000045.SH","20200423","3834.1706","3844.7548","3858.5024","3831.212","3837.5936","-3.423","-0.0892","73545422","66712457.739"
"000045.SH","20200422","3837.5936","3788.4312","3837.5936","3779.9231","3808.4652","29.1284","0.7648","59436520","58324732.536"
"000045.SH","20200421","3808.4652","3818.2767","3818.2767","3773.9873","3830.0877","-21.6225","-0.5645","61347090","59967740.448"
"000045.SH","20200420","3830.0877","3804.0231","3830.0877","3796.8324","3798.3191","31.7686","0.8364","53985621","53662710.919"
"000045.SH","20200417","3798.3191","3819.5396","3831.9829","3793.4119","3801.1395","-2.8204","-0.0742","62473072","64546326.883"
"000045.SH","20200416","3801.1395","3769.7305","3808.6151","3762.676","3788.3304","12.8091","0.3381","52359626","53987603.286"
"000045.SH","20200415","3788.3304","3806.2154","3817.084","3785.694","3808.5061","-20.1757","-0.5298","55746916","59078372.184"
"000045.SH","20200414","3808.5061","3754.1113","3808.5061","3749.1599","3738.344","70.1621","1.8768","51335916","54248379.258"
"000045.SH","20200413","3738.344","3747.8813","3759.4911","3726.8366","3770.5396","-32.1956","-0.8539","47498207","48600400.14"
"000045.SH","20200410","3770.5396","3844.3201","3844.3201","3762.4683","3843.6193","-73.0797","-1.9013","63110482","62797767.117"
"000045.SH","20200409","3843.6193","3831.4184","3852.8055","3822.4604","3814.999","28.6203","0.7502","64811201","65864229.52"
"000045.SH","20200408","3814.999","3785.0667","3829.5928","3778.0983","3802.6459","12.3531","0.3249","68906350","69386323.828"
"000045.SH","20200407","3802.6459","3762.4687","3806.9791","3760.126","3702.255","100.3909","2.7116","72199971","68107051.201"
"000045.SH","20200403","3702.255","3725.9782","3734.9978","3689.6014","3729.9407","-27.6857","-0.7423","53557657","50563834.388"
"000045.SH","20200402","3729.9407","3639.0688","3729.9407","3638.2234","3658.549","71.3917","1.9514","57321211","55547671.551"
"000045.SH","20200401","3658.549","3668.6786","3716.033","3652.0396","3683.8345","-25.2855","-0.6864","59632657","54103897.299"
"000045.SH","20200331","3683.8345","3689.9779","3703.2083","3669.0529","3661.3722","22.4623","0.6135","62027468","55045639.3"
"000045.SH","20200330","3661.3722","3678.8365","3687.5381","3623.9263","3722.4138","-61.0416","-1.6398","64273077","59778456.453"
"000045.SH","20200327","3722.4138","3765.0657","3776.8318","3721.1306","3729.0001","-6.5863","-0.1766","62469288","57965461.998"
"000045.SH","20200326","3729.0001","3731.5567","3766.3809","3718.0185","3760.5667","-31.5666","-0.8394","63838729","60430184.701"
"000045.SH","20200325","3760.5667","3749.2636","3769.958","3723.8685","3679.0113","81.5554","2.2168","69615410","63708675.667"
"000045.SH","20200324","3679.0113","3669.6506","3687.5472","3596.1667","3611.7148","67.2965","1.8633","65593369","61825406.275"
"000045.SH","20200323","3611.7148","3654.7181","3694.6441","3605.0052","3746.3351","-134.6203","-3.5934","66662182","61792048.861"
"000045.SH","20200320","3746.3351","3732.6795","3750.6796","3687.2034","3698.4613","47.8738","1.2944","66244418","65822248.465"
"000045.SH","20200319","3698.4613","3677.9153","3713.8438","3610.0919","3681.4606","17.0007","0.4618","76066274","70265439.081"
"000045.SH","20200318","3681.4606","3776.3709","3818.647","3681.4606","3748.9563","-67.4957","-1.8004","76482210","70097660.967"
"000045.SH","20200317","3748.9563","3768.2563","3808.7292","3639.1835","3745.2665","3.6898","0.0985","79113664","69464124.707"
"000045.SH","20200316","3745.2665","3926.34","3926.34","3737.1805","3896.1818","-150.9153","-3.8734","92859965","83480116.066"
"000045.SH","20200313","3896.1818","3754.7474","3928.7544","3751.6217","3936.5725","-40.3907","-1.026","98376209","85521769.955"
"000045.SH","20200312","3936.5725","3943.2991","3966.8168","3904.5869","4002.6753","-66.1028","-1.6515","85247244","74069567.775"
"000045.SH","20200311","4002.6753","4048.1979","4069.9035","4002.6753","4036.7258","-34.0505","-0.8435","105261586","93625043.2"
"000045.SH","20200310","4036.7258","3902.5191","4037.2142","3870.7129","3949.939","86.7868","2.1972","105182443","100128453.07"
"000045.SH","20200309","3949.939","4033.5469","4049.8653","3949.939","4096.8004","-146.8614","-3.5848","110201572","99473574.596"
"000045.SH","20200306","4096.8004","4085.4174","4121.0305","4077.7421","4134.8229","-38.0225","-0.9196","89134648","79597580.021"
"000045.SH","20200305","4134.8229","4119.3013","4141.0856","4090.799","4072.8224","62.0005","1.5223","116186106","105141736.381"
"000045.SH","20200304","4072.8224","4022.9859","4072.8224","3997.3062","4051.1897","21.6327","0.534","99488082","92446946.531"
"000045.SH","20200303","4051.1897","4072.9676","4121.2727","4015.3018","4011.9585","39.2312","0.9779","121922640","111943379.505"
"000045.SH","20200302","4011.9585","3910.1588","4030.3895","3910.1588","3876.3934","135.5651","3.4972","104719008","95616157.196"
"000045.SH","20200228","3876.3934","3949.3283","3995.3271","3867.3475","4072.6975","-196.3041","-4.82","113172152","106259794.049"
"000045.SH","20200227","4072.6975","4092.4702","4118.7538","4047.9977","4079.1861","-6.4886","-0.1591","103016597","102282902.987"
"000045.SH","20200226","4079.1861","4099.3351","4163.3329","4065.2484","4154.4854","-75.2993","-1.8125","137051637","126659320.511"
"000045.SH","20200225","4154.4854","4071.9492","4159.3602","3994.5884","4153.0261","1.4593","0.0351","133684422","141537756.221"
"000045.SH","20200224","4153.0261","4105.5111","4165.1043","4081.3411","4111.3706","41.6555","1.0132","108836309","121195639.956"
"000045.SH","20200221","4111.3706","4060.348","4129.6387","4054.6836","4062.911","48.4596","1.1927","107011213","111124681.058"
"000045.SH","20200220","4062.911","3997.9238","4063.8439","3979.7403","3988.5762","74.3348","1.8637","96615210","96675288.837"
"000045.SH","20200219","3988.5762","4013.3843","4035.3493","3985.3528","4026.1072","-37.531","-0.9322","91747070","98572525.539"
"000045.SH","20200218","4026.1072","4002.2739","4026.1792","3975.7175","3996.9401","29.1671","0.7297","93433365","99866596.298"
"000045.SH","20200217","3996.9401","3900.8519","3996.9401","3900.8519","3888.3862","108.5539","2.7917","90325743","87538411.99"
"000045.SH","20200214","3888.3862","3868.5589","3917.1512","3857.5018","3870.7389","17.6473","0.4559","72645005","80058386.782"
"000045.SH","20200213","3870.7389","3897.3609","3911.6845","3861.0226","3900.9888","-30.2499","-0.7754","77387951","80182872.266"
"000045.SH","20200212","3900.9888","3834.5779","3900.9888","3830.2655","3844.9648","56.024","1.4571","73336624","72513081.006"
"000045.SH","20200211","3844.9648","3848.5827","3864.0565","3822.6302","3852.2342","-7.2694","-0.1887","73198124","67441779.045"
"000045.SH","20200210","3852.2342","3806.3021","3852.2568","3788.879","3811.656","40.5782","1.0646","82063087","79309587.186"
"000045.SH","20200207","3811.656","3787.6969","3815.1496","3754.1076","3786.2638","25.3922","0.6706","88448177","89374929.849"
"000045.SH","20200206","3786.2638","3690.6066","3796.6012","3668.4453","3687.7667","98.4971","2.6709","84369189","82909580.014"
"000045.SH","20200205","3687.7667","3622.7186","3717.8848","3617.5268","3602.3906","85.3761","2.37","83306122","81145082.701"
"000045.SH","20200204","3602.3906","3434.6137","3613.1739","3434.6137","3579.4681","22.9225","0.6404","95651255","80410340.054"
"000045.SH","20200203","3579.4681","3573.5166","3614.9084","3573.5166","3934.5692","-355.1011","-9.0252","44380187","40895866.049"
"000045.SH","20200123","3934.5692","4036.7678","4057.9895","3903.2224","4072.3021","-137.7329","-3.3822","71809086","74189064.208"
"000045.SH","20200122","4072.3021","4040.5824","4087.139","3990.5315","4057.1821","15.12","0.3727","58546017","63514030.681"
"000045.SH","20200121","4057.1821","4104.4849","4104.4849","4052.762","4108.2024","-51.0203","-1.2419","61329390","66214484.804"
"000045.SH","20200120","4108.2024","4074.3635","4108.2073","4052.6721","4065.9232","42.2792","1.0398","54751535","58411751.753"
"000045.SH","20200117","4065.9232","4079.9083","4092.8014","4057.5898","4073.0546","-7.1314","-0.1751","47526969","50450529.35"
"000045.SH","20200116","4073.0546","4091.9761","4097.6893","4067.37","4087.1612","-14.1066","-0.3451","50997547","56346833.319"
"000045.SH","20200115","4087.1612","4094.4581","4100.7546","4068.0003","4098.5816","-11.4204","-0.2786","57015381","57702766.794"
"000045.SH","20200114","4098.5816","4123.8413","4127.2751","4096.723","4114.5218","-15.9402","-0.3874","60070315","60512541.862"
"000045.SH","20200113","4114.5218","4070.5927","4114.5218","4048.1605","4074.9892","39.5326","0.9701","55658833","59216955.717"
"000045.SH","20200110","4074.9892","4094.978","4099.6806","4057.8096","4086.8666","-11.8774","-0.2906","56490232","57477675.055"
"000045.SH","20200109","4086.8666","4060.7037","4086.8666","4058.0042","4037.9039","48.9627","1.2126","68477272","65623666.371"
"000045.SH","20200108","4037.9039","4081.8371","4083.7027","4025.2707","4093.7431","-55.8392","-1.364","85879399","75365765.389"
"000045.SH","20200107","4093.7431","4053.658","4093.7431","4053.6489","4056.2846","37.4585","0.9235","78449999","71344073.451"
"000045.SH","20200106","4056.2846","4016.0796","4085.587","4009.6307","4028.0953","28.1893","0.6998","88473887","81147421.268"
"000045.SH","20200103","4028.0953","4026.8739","4037.9637","4009.2161","4023.3678","4.7275","0.1175","71705676","65260525.7"
"000045.SH","20200102","4023.3678","3993.3024","4029.257","3983.4898","3966.2031","57.1647","1.4413","76604502","68964460.5"
"000045.SH","20191231","3966.2031","3938.794","3969.7323","3935.7842","3942.0056","24.1975","0.6138","56163637","49605329.4"
"000045.SH","20191230","3942.0056","3885.981","3942.0056","3859.1297","3897.1328","44.8728","1.1514","62329526","54520037.2"
"000045.SH","20191227","3897.1328","3918.2532","3948.2317","3894.9352","3918.7017","-21.5689","-0.5504","66557504","59144910.5"
"000045.SH","20191226","3918.7017","3887.9954","3918.7472","3886.3822","3889.5015","29.2002","0.7507","48618608","46065792.9"
"000045.SH","20191225","3889.5015","3874.6625","3896.1217","3868.9154","3875.9482","13.5533","0.3497","44369414","44421025.6"
"000045.SH","20191224","3875.9482","3831.8606","3877.4562","3827.3748","3825.5034","50.4448","1.3186","43308831","38983036.5"
"000045.SH","20191223","3825.5034","3876.4226","3894.4698","3821.834","3893.6418","-68.1384","-1.75","52768031","48530335.1"
"000045.SH","20191220","3893.6418","3937.6896","3944.8807","3892.7528","3936.1249","-42.4831","-1.0793","56633442","53054881.1"
