"ts_code","trade_date","close","open","high","low","pre_close","change","pct_chg","vol","amount"
"000009.SH","20140324","3431.546","3397.288","3440.924","3393.454","3395.274","36.272","1.0683","40164512","31316171.194"
"000009.SH","20140321","3395.274","3306.911","3395.433","3291.861","3321.44","73.834","2.223","40644490","31305135.135"
"000009.SH","20140320","3321.44","3391.879","3415.609","3320.895","3398.239","-76.799","-2.26","36299776","29331796.133"
"000009.SH","20140319","3398.239","3388.975","3398.465","3359.215","3397.384","0.855","0.0252","30935696","26341777.064"
"000009.SH","20140318","3397.384","3383.821","3414.299","3380.655","3381.111","16.273","0.4813","32159414","28765630.747"
"000009.SH","20140317","3381.111","3323.346","3381.281","3319.467","3321.082","60.029","1.8075","27933893","24786495.239"
"000009.SH","20140314","3321.082","3322.662","3336.497","3294.97","3340.382","-19.3","-0.5778","27838596","22837290.081"
"000009.SH","20140313","3340.382","3302.676","3340.822","3300.003","3306.165","34.217","1.0349","28800051","23432010.666"
"000009.SH","20140312","3306.165","3303.333","3327.916","3253.822","3311.95","-5.785","-0.1747","31162831","24778628.231"
"000009.SH","20140311","3311.95","3295.838","3329.646","3279.003","3303.277","8.673","0.2626","30153281","25667968.805"
"000009.SH","20140310","3303.277","3400.371","3400.371","3296.34","3426.441","-123.164","-3.5945","37158231","30751198.558"
"000009.SH","20140307","3426.441","3436.33","3454.766","3407.985","3439.889","-13.448","-0.3909","34587296","29661013.17"
